repo,path,url
Simplon-hdf/BankRootYQSF,security/security.md,https://github.com/Simplon-hdf/BankRootYQSF/blob/67716b19b0820081a26f0dd782f23e74c22b2bf7/security/security.md
devYSK/study_repo,spring/security/Security.md,https://github.com/devYSK/study_repo/blob/f28fc894ee8864f683243792c138a59a49739285/spring/security/Security.md
rohankumardubey/moby,docs/security/security.md,https://github.com/rohankumardubey/moby/blob/175f1829377413b1887a0c38232b1cda975fd71c/docs/security/security.md
sagnik-r/etcdraft-adraft,security/security-release-process.md,https://github.com/sagnik-r/etcdraft-adraft/blob/e02ac59cfc4e750f4b0a2a121e20db8e6775d5cd/security/security-release-process.md
Coatzz/experiment,security/audits-and-security.md,https://github.com/Coatzz/experiment/blob/6d722c319b1534f536627c413e1f3b0158d3b27d/security/audits-and-security.md
abhisheku1/azure-powershell,src/Security/Security/help/Az.Security.md,https://github.com/abhisheku1/azure-powershell/blob/f234cfe6dd08ad27ac45d00e94b53ccfe78bce36/src/Security/Security/help/Az.Security.md
gto1/aws_gitbook,security/shared-security-model.md,https://github.com/gto1/aws_gitbook/blob/a4cf0c0d2e5a30908eb18e8942cafd6a90f383cf/security/shared-security-model.md
hypermatic/docs-portal,security/audits-and-security.md,https://github.com/hypermatic/docs-portal/blob/4616c523bc2875a1da275d0798d0f04c8b82e582/security/audits-and-security.md
ScudoDev/PrivSec-101,Security/Security-Study-Resources.md,https://github.com/ScudoDev/PrivSec-101/blob/f042ecf72ddc18b6de6aad0593055266360cca42/Security/Security-Study-Resources.md
makerdao/mcd-docs-content,security/security.makerdao.com.md,https://github.com/makerdao/mcd-docs-content/blob/0b32c6816effc36dbfab303adec2f4ba7f0e6075/security/security.makerdao.com.md
cdk8s-team/cdk8s-projen-common,src/components/security/SECURITY.md,https://github.com/cdk8s-team/cdk8s-projen-common/blob/211566555074ba93b2b37b304c62c9885655c0d2/src/components/security/SECURITY.md
DC-Joney/java-note,spring/security/security oauth2.md,https://github.com/DC-Joney/java-note/blob/9eb468876d9d4c28d775fe42ffe31e3a81177700/spring/security/security%20oauth2.md
eellpp/pubScratchpad,Tech/security/macos_security.md,https://github.com/eellpp/pubScratchpad/blob/763b048776edbd1fb8e6b6fe6129e348084961c7/Tech/security/macos_security.md
matoous/wiki,computer_science/security/security.md,https://github.com/matoous/wiki/blob/171a43b0cfbd3ffcf755df8321c416b3796d2d03/computer_science/security/security.md
igeclouds/projectservice-dockerwebui,docs/security/security.md,https://github.com/igeclouds/projectservice-dockerwebui/blob/92b2632ec723142236e5279a041a7d0d71ad2911/docs/security/security.md
78carla/test_token_ANT,the-token-ant/security/security.md,https://github.com/78carla/test_token_ANT/blob/65546f404a2eda99d3e3f1d2a7cfe7f861defca8/the-token-ant/security/security.md
IceNetworkGitHub/CCNA,Security/Security Threats.md,https://github.com/IceNetworkGitHub/CCNA/blob/fe0c8c2a28add2df9b61c6c6b7a4f14f973b7ba6/Security/Security%20Threats.md
IceNetworkGitHub/CCNA,Security/Port Security.md,https://github.com/IceNetworkGitHub/CCNA/blob/fe0c8c2a28add2df9b61c6c6b7a4f14f973b7ba6/Security/Port%20Security.md
huuff/exobrain,computer-technology/kubernetes/security/security-context.md,https://github.com/huuff/exobrain/blob/bff8003ea30a819082a058353c5e2ce389b5a171/computer-technology/kubernetes/security/security-context.md
moonscoding/sdm-blog-moonscode,spring/lib/Security/spring_security_3_architecture.md,https://github.com/moonscoding/sdm-blog-moonscode/blob/4e3a0422839ae612088aadc92ff91e90ff1a0766/spring/lib/Security/spring_security_3_architecture.md
euphonie/study-notes,Engineering Tools/Cloud/GCP/Security/Cloud Security Scanner.md,https://github.com/euphonie/study-notes/blob/582f28772a1726e855ec117bc34023826b680e56/Engineering%20Tools/Cloud/GCP/Security/Cloud%20Security%20Scanner.md
OpenLocalizationTestOrg/azure-docs-pr15_zh-TW,articles/security/security-management-and-monitoring-overview.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_zh-TW/blob/6f2add5e36e985c5f806a981eaafc2eb3a39b8b8/articles/security/security-management-and-monitoring-overview.md
OpenLocalizationTestOrg/azure-docs-pr15_zh-TW,articles/security/azure-security-iot-best-practices.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_zh-TW/blob/6f2add5e36e985c5f806a981eaafc2eb3a39b8b8/articles/security/azure-security-iot-best-practices.md
OpenLocalizationTestOrg/azure-docs-pr15_zh-TW,articles/security/security-best-practices-and-patterns.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_zh-TW/blob/6f2add5e36e985c5f806a981eaafc2eb3a39b8b8/articles/security/security-best-practices-and-patterns.md
OpenLocalizationTestOrg/azure-docs-pr15_zh-TW,articles/security/security-application-architecture-on-azure.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_zh-TW/blob/6f2add5e36e985c5f806a981eaafc2eb3a39b8b8/articles/security/security-application-architecture-on-azure.md
OpenLocalizationTestOrg/azure-docs-pr15_zh-TW,articles/security/security-azure-log-integration-faq.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_zh-TW/blob/6f2add5e36e985c5f806a981eaafc2eb3a39b8b8/articles/security/security-azure-log-integration-faq.md
OpenLocalizationTestOrg/azure-docs-pr15_zh-TW,articles/security/security-azure-log-integration-overview.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_zh-TW/blob/6f2add5e36e985c5f806a981eaafc2eb3a39b8b8/articles/security/security-azure-log-integration-overview.md
OpenLocalizationTestOrg/azure-docs-pr15_zh-TW,articles/security/security-internet-of-things-overview.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_zh-TW/blob/6f2add5e36e985c5f806a981eaafc2eb3a39b8b8/articles/security/security-internet-of-things-overview.md
OpenLocalizationTestOrg/azure-docs-pr15_de-AT,articles/security/security-management-and-monitoring-overview.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_de-AT/blob/ca82887d8067662697adba993b87860bdbefea29/articles/security/security-management-and-monitoring-overview.md
OpenLocalizationTestOrg/azure-docs-pr15_de-AT,articles/security/security-internet-of-things-overview.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_de-AT/blob/ca82887d8067662697adba993b87860bdbefea29/articles/security/security-internet-of-things-overview.md
OpenLocalizationTestOrg/azure-docs-pr15_de-AT,articles/security/security-azure-log-integration-faq.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_de-AT/blob/ca82887d8067662697adba993b87860bdbefea29/articles/security/security-azure-log-integration-faq.md
OpenLocalizationTestOrg/azure-docs-pr15_de-AT,articles/security/security-application-architecture-on-azure.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_de-AT/blob/ca82887d8067662697adba993b87860bdbefea29/articles/security/security-application-architecture-on-azure.md
OpenLocalizationTestOrg/azure-docs-pr15_de-AT,articles/security/azure-security-iot-best-practices.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_de-AT/blob/ca82887d8067662697adba993b87860bdbefea29/articles/security/azure-security-iot-best-practices.md
OpenLocalizationTestOrg/azure-docs-pr15_de-AT,articles/security/security-azure-log-integration-overview.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_de-AT/blob/ca82887d8067662697adba993b87860bdbefea29/articles/security/security-azure-log-integration-overview.md
OpenLocalizationTestOrg/azure-docs-pr15_de-AT,articles/security/security-best-practices-and-patterns.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_de-AT/blob/ca82887d8067662697adba993b87860bdbefea29/articles/security/security-best-practices-and-patterns.md
santhoshepam/dotnet-docs,docs/standard/security/security-and-race-conditions.md,https://github.com/santhoshepam/dotnet-docs/blob/879e87eafd66e30e1a4705409b74961dd0c8300f/docs/standard/security/security-and-race-conditions.md
santhoshepam/dotnet-docs,docs/standard/security/security-and-user-input.md,https://github.com/santhoshepam/dotnet-docs/blob/879e87eafd66e30e1a4705409b74961dd0c8300f/docs/standard/security/security-and-user-input.md
OpenLocalizationTestOrg/azure-docs-pr15_it-IT,articles/security/azure-security-data-encryption-best-practices.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_it-IT/blob/a5b6eb257721d6a02db53be2d3b2bee1d9e5aa1c/articles/security/azure-security-data-encryption-best-practices.md
OpenLocalizationTestOrg/azure-docs-pr15_nl-BE,articles/security/security-azure-log-integration-faq.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_nl-BE/blob/0820e32985e69325be0aaa272636461e11ed9eca/articles/security/security-azure-log-integration-faq.md
OpenLocalizationTestOrg/azure-docs-pr15_nl-BE,articles/security/security-management-and-monitoring-overview.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_nl-BE/blob/0820e32985e69325be0aaa272636461e11ed9eca/articles/security/security-management-and-monitoring-overview.md
OpenLocalizationTestOrg/azure-docs-pr15_nl-BE,articles/security/security-application-architecture-on-azure.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_nl-BE/blob/0820e32985e69325be0aaa272636461e11ed9eca/articles/security/security-application-architecture-on-azure.md
OpenLocalizationTestOrg/azure-docs-pr15_nl-BE,articles/security/security-best-practices-and-patterns.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_nl-BE/blob/0820e32985e69325be0aaa272636461e11ed9eca/articles/security/security-best-practices-and-patterns.md
OpenLocalizationTestOrg/azure-docs-pr15_nl-BE,articles/security/security-internet-of-things-overview.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_nl-BE/blob/0820e32985e69325be0aaa272636461e11ed9eca/articles/security/security-internet-of-things-overview.md
OpenLocalizationTestOrg/azure-docs-pr15_nl-BE,articles/security/azure-security-iot-best-practices.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_nl-BE/blob/0820e32985e69325be0aaa272636461e11ed9eca/articles/security/azure-security-iot-best-practices.md
OpenLocalizationTestOrg/azure-docs-pr15_nl-BE,articles/security/security-azure-log-integration-overview.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_nl-BE/blob/0820e32985e69325be0aaa272636461e11ed9eca/articles/security/security-azure-log-integration-overview.md
peterblazejewicz/azure-docs.pl-pl,articles/security/azure-security-identity-management-best-practices.md,https://github.com/peterblazejewicz/azure-docs.pl-pl/blob/6ff543a009a25ff6a755f23c434ca33228253b76/articles/security/azure-security-identity-management-best-practices.md
peterblazejewicz/azure-docs.pl-pl,articles/security/security-azure-log-integration-get-started.md,https://github.com/peterblazejewicz/azure-docs.pl-pl/blob/6ff543a009a25ff6a755f23c434ca33228253b76/articles/security/security-azure-log-integration-get-started.md
peterblazejewicz/azure-docs.pl-pl,articles/security/azure-security-data-encryption-best-practices.md,https://github.com/peterblazejewicz/azure-docs.pl-pl/blob/6ff543a009a25ff6a755f23c434ca33228253b76/articles/security/azure-security-data-encryption-best-practices.md
OpenLocalizationTestOrg/azure-docs-pr15_fi-FI,articles/security/security-azure-log-integration-get-started.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_fi-FI/blob/fd5644538d5deb8abf20f8d401bd1741ff804a81/articles/security/security-azure-log-integration-get-started.md
OpenLocalizationTestOrg/azure-docs-pr15_fi-FI,articles/security/azure-security-identity-management-best-practices.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_fi-FI/blob/fd5644538d5deb8abf20f8d401bd1741ff804a81/articles/security/azure-security-identity-management-best-practices.md
OpenLocalizationTestOrg/azure-docs-pr15_fi-FI,articles/security/azure-security-data-encryption-best-practices.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_fi-FI/blob/fd5644538d5deb8abf20f8d401bd1741ff804a81/articles/security/azure-security-data-encryption-best-practices.md
guru-rajN/docs,docs/standard/security/security-and-user-input.md,https://github.com/guru-rajN/docs/blob/7d8c80868ed1d9c6ce68fef6605a15fc7a3788ea/docs/standard/security/security-and-user-input.md
guru-rajN/docs,docs/standard/security/security-and-race-conditions.md,https://github.com/guru-rajN/docs/blob/7d8c80868ed1d9c6ce68fef6605a15fc7a3788ea/docs/standard/security/security-and-race-conditions.md
OpenLocalizationTestOrg/azure-docs-pr15_hu-HU,articles/security/azure-security-data-encryption-best-practices.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_hu-HU/blob/ac1600ab65c96c83848e8b2445ac60e910561a25/articles/security/azure-security-data-encryption-best-practices.md
OpenLocalizationTestOrg/azure-docs-pr15_hu-HU,articles/security/security-azure-log-integration-get-started.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_hu-HU/blob/ac1600ab65c96c83848e8b2445ac60e910561a25/articles/security/security-azure-log-integration-get-started.md
zxqhbd/elinux_2,en/dev_portals/Security/Security_Hardware_Resources/Security_Hardware_Resources.md,https://github.com/zxqhbd/elinux_2/blob/59fa5e395d85c64d4c61fc0ad5b38a6a82b7beb1/en/dev_portals/Security/Security_Hardware_Resources/Security_Hardware_Resources.md
zxqhbd/elinux_2,zh/dev_portals/Security/Security_Hardware_Resources/Security_Hardware_Resources.md,https://github.com/zxqhbd/elinux_2/blob/59fa5e395d85c64d4c61fc0ad5b38a6a82b7beb1/zh/dev_portals/Security/Security_Hardware_Resources/Security_Hardware_Resources.md
zxqhbd/elinux_2,zh/dev_portals/Security/Bootloader_Security_Resources/Bootloader_Security_Resources.md,https://github.com/zxqhbd/elinux_2/blob/59fa5e395d85c64d4c61fc0ad5b38a6a82b7beb1/zh/dev_portals/Security/Bootloader_Security_Resources/Bootloader_Security_Resources.md
zxqhbd/elinux_2,en/dev_portals/Security/Bootloader_Security_Resources/Bootloader_Security_Resources.md,https://github.com/zxqhbd/elinux_2/blob/59fa5e395d85c64d4c61fc0ad5b38a6a82b7beb1/en/dev_portals/Security/Bootloader_Security_Resources/Bootloader_Security_Resources.md
jphellemons/azure-docs.nl-nl,articles/security/azure-security-disk-encryption-faq.md,https://github.com/jphellemons/azure-docs.nl-nl/blob/0573be91a12ed65495cc473fbdc70f560a9f977d/articles/security/azure-security-disk-encryption-faq.md
jphellemons/azure-docs.nl-nl,articles/security/security-paas-applications-using-sql.md,https://github.com/jphellemons/azure-docs.nl-nl/blob/0573be91a12ed65495cc473fbdc70f560a9f977d/articles/security/security-paas-applications-using-sql.md
jphellemons/azure-docs.nl-nl,articles/security/security-application-architecture-on-azure.md,https://github.com/jphellemons/azure-docs.nl-nl/blob/0573be91a12ed65495cc473fbdc70f560a9f977d/articles/security/security-application-architecture-on-azure.md
jphellemons/azure-docs.nl-nl,articles/security/azure-security-iot-best-practices.md,https://github.com/jphellemons/azure-docs.nl-nl/blob/0573be91a12ed65495cc473fbdc70f560a9f977d/articles/security/azure-security-iot-best-practices.md
